num_clients,avg_set_rt_ms,set_rt_ms_25,set_rt_ms_50,set_rt_ms_75,set_rt_ms_90,set_rt_ms_99,conf_set_rt_ms,avg_set_tp_s,max_set_tp_s,conf_set_tp_s,avg_interactive_set_rt_ms,avg_set_think_time,conf_interactive_set_rt_ms,avg_set_time_in_queue_ms,conf_set_time_in_queue_ms,avg_get_rt_ms,get_rt_ms_25,get_rt_ms_50,get_rt_ms_75,get_rt_ms_90,get_rt_ms_99,conf_get_rt_ms,avg_get_tp_s,max_get_tp_s,conf_get_tp_s,avg_interactive_get_rt_ms,avg_get_think_time,conf_interactive_get_rt_ms,avg_queue_length,conf_queue_length,avg_get_service_time_ms,conf_get_service_time_ms,avg_set_service_time_ms,conf_set_service_time_ms,avg_get_time_in_queue_ms,conf_get_time_in_queue_ms,miss_rate,num_workers
24,1.7226086199419905,0.686101,0.983606,1.593004,3.72991,8.74451332,0.005600859725569125,8508.010752688173,9283,87.90038937185034,2.804648336105757,1.622256987153158e-05,0,0.3860116914476552,0.0016496488048048864,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5029516774197624,0.0048029499501382545,0,0,1.2077177512710981,0.005304957319144447,0,0,0,16
48,3.4675750155002154,1.632305,2.311012,3.896705,8.530298400000003,11.010028999999998,0.004003285116494025,10022.059139784946,10833,43.511607369950475,4.772694213557406,1.6740705006643948e-05,0,1.936743110192409,0.0030860032635669876,0,0,0,0,0,0,0,0,0,0,0,0,0,17.37005251319267,0.009623830579226174,0,0,1.4032904667826829,0.002689441763852798,0,0,0,16
96,7.94621434254247,5.009006,7.154436,10.954014,12.442736,17.034630919999994,0.006146923165336632,10273.413978494624,11192,74.16443845104986,9.327862903386704,1.6645183307472317e-05,0,6.384460057825423,0.005665272192770338,0,0,0,0,0,0,0,0,0,0,0,0,0,62.48208472123735,0.017575817159839812,0,0,1.4378001061488168,0.0028878968665081812,0,0,0,16
144,12.513149818273899,9.829513,12.570336,14.685768,16.548932400000005,23.657658420000022,0.007700496785793107,10328.317204301075,11286,70.2294693009882,13.925129599531928,1.712228444713276e-05,0,10.949683143350537,0.007288587896274655,0,0,0,0,0,0,0,0,0,0,0,0,0,109.20671741277113,0.021921868959067812,0,0,1.4370678232029386,0.003134613566229086,0,0,0,16
192,17.124434339459984,14.145919,16.656173,19.346284500000003,23.302653200000005,29.29445476,0.006150852276942304,10380.940860215054,11416,61.5317947519535,18.47766837631671,1.7764993874216343e-05,0,15.569841549003415,0.005727624723393301,0,0,0,0,0,0,0,0,0,0,0,0,0,157.6983284607078,0.02160605633259585,0,0,1.4255910009192807,0.0026018025857220974,0,0,0,16
240,21.603008939119896,17.817772,20.463483500000002,24.127671,27.297736,36.033334999999994,0.01739168730982247,10375.849462365592,11551,123.52681953249781,23.111064005353622,1.957227368143973e-05,0,20.03806554977024,0.0167270672011216,0,0,0,0,0,0,0,0,0,0,0,0,0,202.80184495841252,0.02421462850484595,0,0,1.4263216966715508,0.004669056761064476,0,0,0,16
6,1.121747550718215,0.682102,0.913901,1.291704,1.852006,4.246428800000004,0.002072617012419272,3093.467741935484,3684,18.52243783919034,1.9232682117486555,1.63026842601041e-05,0,0.10402323085933761,0.0008120379070225292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6501785760838396,0.002268979182748317,0,0,0.9010499848692612,0.0018250421434898145,0,0,0,32
12,1.15465001175156,0.667701,0.906603,1.302304,1.938307,5.27755743999999,0.0017385965277269704,6192.268817204301,6902,38.35022290709496,1.9233570588038154,1.4543306028502416e-05,0,0.14492971582149788,0.0007119656905274236,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4605083341870977,0.0031955239123736836,0,0,0.9037405008361102,0.0014769926266212602,0,0,0,32
24,1.6698329936443739,0.706001,0.988504,1.541503,3.586808200000001,8.63012416,0.0029896196381036695,8577.618279569893,9087,28.036417287949654,2.7808919379568104,1.7087549794821104e-05,0,0.26833942449623516,0.0012144902649319218,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8564211560845085,0.005564793705261453,0,0,1.2678843409730378,0.0026180207883888407,0,0,0,32
48,2.678087266477525,0.970804,1.447005,2.67621,7.771811,10.507224559999997,0.0038078591481829752,10930.413978494624,12144,50.11699095396161,4.3711051111193635,2.0311361709484785e-05,0,0.6196746881017112,0.0018960356565580494,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0581267519799,0.009142175529903441,0,0,1.8939725642940652,0.003263096700932306,0,0,0,32
96,5.935861426047823,2.89551,4.407613,9.324533,10.595632,14.403019440000007,0.006040070092676691,11970.537634408602,12590,79.07146500222781,7.99917021320626,2.0519706489050185e-05,0,3.384829859126348,0.00471599947909489,0,0,0,0,0,0,0,0,0,0,0,0,0,38.75990963476636,0.018576722283193743,0,0,2.3857489066053756,0.00402040214147268,0,0,0,32
144,9.8397589141348,6.49230875,10.7804325,12.149017,13.471118,20.05642099999998,0.008140736692615233,12042.193548387097,13503,74.48680570598653,11.938330613116158,1.9623676639218378e-05,0,7.198193079572806,0.00736766310493201,0,0,0,0,0,0,0,0,0,0,0,0,0,83.31923059064722,0.027083501965960995,0,0,2.480562050742282,0.0046850111373634255,0,0,0,32
192,13.646700289336524,11.927931,13.660818,15.348046,18.518056,24.443390240000006,0.0054131353433337975,12115.575268817205,13279,43.18155519915512,15.825363686633708,2.2005979267778036e-05,0,10.997918340514321,0.004827753454124006,0,0,0,0,0,0,0,0,0,0,0,0,0,128.6966062080402,0.03385356655669281,0,0,2.4760242301312134,0.0036106348630780072,0,0,0,32
240,17.116748318292043,14.575419,16.470745,20.015009749999997,22.883062,29.13480240000001,0.006155387367845795,12071.301075268817,13229,50.48801225825905,19.44518602114898,2.2475213931826214e-05,0,14.43726183930517,0.005033297003855695,0,0,0,0,0,0,0,0,0,0,0,0,0,169.06979140964395,0.03746063090380829,0,0,2.5023449680954837,0.0041473467041100815,0,0,0,32
6,1.1370752323881095,0.690001,0.924003,1.307904,1.8762054,4.399066120000006,0.002118943409701353,3092.1344086021504,3613,21.641107977275546,1.9238197635467722,1.658747855380544e-05,0,0.09940196073805024,0.0008098494778236512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6105501819566469,0.0022124227519579485,0,0,0.9188668912937267,0.0018718776359647582,0,0,0,64
12,1.1834551576220027,0.677702,0.925101,1.330404,1.981406,5.330516000000093,0.0032396336953040583,6132.747311827957,6986,53.04879598645764,1.9420905133441044,1.4618183401990553e-05,0,0.13968041134102055,0.0007252292278921113,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4164887774164958,0.003185173653725484,0,0,0.9362661836053762,0.003120809693112688,0,0,0,64
24,1.6622819207556532,0.723201,1.008002,1.563402,3.419604,8.5489133,0.0029636463747027986,8475.758064516129,9290,47.802000502924926,2.815022216999019,1.658291109876301e-05,0,0.25399231294057495,0.0011646492992140763,0,0,0,0,0,0,0,0,0,0,0,0,0,2.839002569630908,0.005627516344749532,0,0,1.2746665222243572,0.002604206160744478,0,0,0,64
48,2.6360733961221086,0.941103,1.356002,2.651208,7.671010000000001,10.822098160000008,0.0038339612055588454,10939.876344086022,12423,44.97729790918783,4.366956259415466,2.0661890029914238e-05,0,0.4714689647309808,0.0015900400421968218,0,0,0,0,0,0,0,0,0,0,0,0,0,6.262036340368692,0.010062197565825357,0,0,1.9960981931244943,0.0034113618353981343,0,0,0,64
96,4.543374758932209,1.673005,2.717808,7.911024,9.385428,14.645456129999989,0.008483627122466024,13045.09677419355,13969,176.2608351220226,7.33434085195113,2.4745988240957354e-05,0,1.0676708299175557,0.002284197101147115,0,0,0,0,0,0,0,0,0,0,0,0,0,15.23088516758243,0.018454510621510906,0,0,3.278253552378681,0.008243487273392193,0,0,0,64
144,7.199429522330891,3.231004,8.051824,10.08133,11.555816,18.684137399999997,0.008764144985318726,13754.629032258064,14907,131.89965396981285,10.445600178520154,2.3602564955063043e-05,0,3.0931062413779755,0.006206830468257856,0,0,0,0,0,0,0,0,0,0,0,0,0,40.588307123193324,0.027486801163127243,0,0,3.9044065171490674,0.006024573457951349,0,0,0,64
192,9.892578893168993,6.82432025,10.517733,12.11993125,14.4640433,21.840767889999984,0.005295624217322351,14063.967741935483,14849,44.650369706181685,13.626761048196451,2.5147397775066173e-05,0,5.643030935859119,0.004473769125628235,0,0,0,0,0,0,0,0,0,0,0,0,0,76.89489269077005,0.04021464712782734,0,0,4.035639293340951,0.00428809810452244,0,0,0,64
240,12.98533528772576,10.666014,12.788739,15.379347,19.441559,25.706078,0.006014006390857924,14153.873015873016,14885,42.351650513699795,16.931387448921193,2.5102109155906222e-05,0,8.595596165976971,0.004929711047125097,0,0,0,0,0,0,0,0,0,0,0,0,0,118.39511723378946,0.04949002654357883,0,0,4.179197160287428,0.004392656061573946,0,0,0,64
